bug_name,srcJavaDir,srcTestDir,binJavaDir,binTestDir,trigger_test_class_function_line,projectCP,originalCommit,cleaned
Closure_61,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testCall1:544#com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testCall2:548#com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testRemoveUselessOps:54,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,f5529dd0bde3eab667cec2e80212a69161daaf68,True
Closure_62,src,test,build/classes,build/test,com.google.javascript.jscomp.LightweightMessageFormatterTest:testFormatErrorSpaceEndOfLine1:91#com.google.javascript.jscomp.LightweightMessageFormatterTest:testFormatErrorSpaceEndOfLine2:100,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,245362ac3a7374a5e3a2ecdd63f6f2a58a4c5cb2,True
Closure_64,src,test,build/classes,build/test,com.google.javascript.jscomp.CommandLineRunnerTest:testES5StrictUseStrictMultipleInputs:803,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,4434b45f18d2e74ec809a9bbeb67571b604ce6d0,True
Closure_66,src,test,build/classes,build/test,com.google.javascript.jscomp.TypeCheckTest:testGetTypedPercent5:7784#com.google.javascript.jscomp.TypeCheckTest:testGetTypedPercent6:7789,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,026a1083635e5564b6c18264372ee884f410490f,False
Closure_68,src,test,build/classes,build/test,com.google.javascript.jscomp.parsing.JsDocInfoParserTest:testIssue477:509,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7fbff508f8590793108aa192a1898dc617e7b040,False
Closure_73,src,test,build/classes,build/test,com.google.javascript.jscomp.CodePrinterTest:testUnicode:1215,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,845f5ff65858fd0d1829f3d2f16f758725e8028f,True
Closure_74,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeFoldConstantsTest:testFoldComparison3:700#com.google.javascript.jscomp.PeepholeFoldConstantsTest:testInvertibleOperators:1184#com.google.javascript.jscomp.PeepholeFoldConstantsTest:testCommutativeOperators:1184,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7e0d71b3d68ad4788a094d8618e2b0aa474cf3db,False
Closure_75,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeFoldConstantsTest:testIEString:992,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,6e920f1a065c4bdc0762505028d57bb6ad223640,True
Closure_76,src,test,build/classes,build/test,com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testInExpression2:459#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384b:345#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384c:345#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384d:345,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7e0d71b3d68ad4788a094d8618e2b0aa474cf3db,False
Closure_92,src,test,build/classes,build/test,com.google.javascript.jscomp.ProcessClosurePrimitivesTest:testProvideInIndependentModules4:777,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/protobuf-java-2.3.0.jar:lib/hamcrest-core-1.1.jar:lib/ant_deploy.jar:lib/json.jar:lib/guava-r06.jar:lib/jsr305.jar:lib/args4j_deploy.jar,9d1e18e87a41f2a610ed70f3a1d57abbce7a1cd7,True
Closure_104,src,test,build/classes,build/test,com.google.javascript.rhino.jstype.UnionTypeTest:testGreatestSubtypeUnionTypes5:159,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/junit4-legacy.jar:lib/hamcrest-core-1.1.jar:lib/junit4-core.jar:lib/ant_deploy.jar:lib/protobuf_deploy.jar:lib/google_common_deploy.jar,0f655dc72070acbdcc5fe3a1aecf91c11955c37b,True
Closure_107,src,test,build/classes,build/test,com.google.javascript.jscomp.CommandLineRunnerTest:testGetMsgWiringNoWarnings:395,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R5pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/mockito-core.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/objenesis.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,1c4c4fcaa092b3c11428beb1880282ca24456778,True
Closure_113,src,test,build/classes,build/test,com.google.javascript.jscomp.VarCheckTest:testNoUndeclaredVarWhenUsingClosurePass:371,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R5pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,f081cda16ed33d28c6768c67ba55c0e6e4ddc63a,True
Closure_115,src,test,build/classes,build/test,com.google.javascript.jscomp.InlineFunctionsTest:testBug4944818:2060#com.google.javascript.jscomp.InlineFunctionsTest:testDoubleInlining1:1099#com.google.javascript.jscomp.InlineFunctionsTest:testNoInlineIfParametersModified8:598#com.google.javascript.jscomp.InlineFunctionsTest:testNoInlineIfParametersModified9:603#com.google.javascript.jscomp.InlineFunctionsTest:testInlineFunctions6:152,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R5pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,b9262dcd42d1b8f53c2a974c182feba2899dc74c,True
